tweet_id,text
1475187008205119488,"Фак, колку ме потресе #NisamPrijavila и веднаш ми поминаа неколку работи:
- што и колку трпеле сите девојки (можда има и дечки) 
- како и што да напраам моите 3 деца да не го употребат никад овој #
- ако го употребат, што би им направил на тој/таа

Баш ме вознемири"
1475186915850821643,"Sledeci put #NisamPrijavila kada je S. pokusao da me siluje.
Svidjao mi se, izlazili smo, pristala sam na to da se ljubimo.
Kako da dokazem da sam htela samo poljubac ali ne i seks?
Ko bi verovao i kako bih dokazala?
Sama sam to trazila."
1475186899295813638,"#NisamPrijavila jer me je bila sramota i strah, jer nisam htela da pravim dramu

iako mi je TO ŠTO SE DESILO bio najveći strah u životu
nadam se da niko nije patio od strane iste te budale nakon toga, a jednom ću stvarno ustati i ispričati svoju priču, koliko god mi teško bilo"
1475186637504188428,"Najvažnije što ćete zadugo pročitati na Tviteru

#NisamPrijavila"
1475186271521755146,#nisamprijavila jer kad jesam prijavila od toga na kraju nije bilo nista
1475186148934881286,"Ništa me na Tviteru nije iscrpelo i dotuklo ovako kao tvitovi #nisamprijavila

Stvarnost je zastrašujuća!"
1475185661191892994,читајући ове #Nisamprijavila твитове дође ми да сутра кад добијем ћерку прво је научим да рукује утоком и спремим јој је за пас гдје год да пође уз ријечи немој да се двоумиш тата ће одлежати само сложи шанжер у главу ко год те буде дирао ✨
1475185623640297472,"SVAKO KO SE NAKON PROČITANIH #nisamprijavila TVITOVA OSETI PROZVANIM ILI JE POTENCIJALNI ILI DOKAZANI NASILNIK.
NEKO KO NEMA NASILNIČKU CRTU POSLE OVOGA NE KOMENTARIŠE…NE ZAKLJUČUJE…NE KONSTATUJE.
ĆUTI I GLEDA U POD.
#muškarac"
1475184995572629514,"Мушкарци који не верују у приче девојака од  #Nisamprijavila су изгледа насилници и радо би малтретирали девојке, без да ико сазна и чује. Јадна мајка која таквог сина роди."
1475184847740182528,"#Nisamprijavila citam sve, i sokiram se sta su sve zene prosle, a cutale. Nemojte to da radite.
Stop nasilju nad zenama."
1475184707876925447,"#nisamprijavila jer sam imala 6 godina, a mater me jos istukla jer lazem na ocuha i ""ne mogu nju gledati kako je konacno sretna"""
1475184324278468618,"#NisamPrijavila jer mi je bio nastavnik muzičkog, išao sa roditeljima da mi kupe prvu i jedinu klavijaturu koju dan danas držim u sobi. Sa 8-9 nisam mnogo toga znala, znala sam da sviram i znala sam da me je privukao na velikom odmoru dok nikog nije bilo i da je to pogrešno,"
1475184248520949761,"#NisamPrijavila 
Čitam tvitove, šokiran sam i besan. Ali onda naletim na trule priče gde je neko nekog ružno gledao u busu itd. Nemojte čisto da biste nešto napisali da pišete gluposti i time jebeno obesmišljavate ceo ovaj pokret. Ovo je ozbiljno i zna se na šta se ovo odnosi."
1475184201813090308,"Kao pravnik,osecam se duznom da svakoga ko je doziveo neki vid nasilja posavetujem da isto prijavi.A kako da dam takav savet kad citam price gde su devojke skupile hrabrost,prijavile i niko nije reagovao?!Kako savetovati nekog da potrazi pomoc koju nece dobiti?😔 #NisamPrijavila"
1475183759964225539,"#nisamprijavila jer smo bili deca i nismo shvatali da je to što taj odrastao čovek radi iživljavanje. Sada, kao odrasla osoba, gledam decu od 10-12 i sa svakom godinom koja prolazi shvatam koliko je to monstruozno."
1475183611523612678,"nego da mene grize savest ako se nekome nešto loše desi a ja nisam odreagovao. Možda sam promašio temu, ali takvima treba stati na put. 
#NisamPrijavila"
1475183600278679561,"#NisamPrijavila jer sam imala 10 godina.

Procitajte ovu recenicu nekoliko puta i zapitajte se da li zaista zelite da osudjujete zene zbog nacina na koji se nose sa nasiljem i traumama.

➡️"
1475183488794075140,"Prijavila sam uznemiravanje od strane dečaka u 6om razredu, srećom na vreme i imala sam podršku nastavnika i svih roditelja itd, ali je jezivo što su mi se smejale druge devojčice koje su mislile da dramim i da je to sve normalno iako su i same doživljavale isto #NisamPrijavila"
1475183148451471360,"#NisamPrijavila jer sam bila mala, uplašena i bilo me je sramota i roditeljima da kažem, a kamoli nekom drugom"
1475183115010252800,i dan danas se kajem sto #NisamPrijavila drugaricin slucaj na njeno insistiranje...
1475183034584477706,"Težak dan na tviteru. 
#NisamPrijavila jer sam, uprkos njegovom odbijanju da se iseli iz mog stana i potanja ""Jel ti sad smeš da zaspiš?"", kurčevito odgovorila da sam sigurna da mogu duže da ostanem budna i se ne plašim da robijam zbog njega...živa osvanula i ispratila ga zauvek"
1475182965042958338,#nisamprijavila jer je on bio naš trener karatea koji nas je ubeđivao da nas uči kako da se borimo. Mi smo bili devojčice i dečaci od 10-12 godina a on čovek od 46 koji se ne bi zaustavljao ni dok krvavi ležimo na parketu.
1475182830028300300,"Podrška za #NisamPrijavila!
Ovo se dešava zbog sredine u kojoj se živi za onoga koji će da priča (šta će selo reći).U sredini u kojoj te neće razumjeti, već prvo osuditi.U sredini u kojoj si primoran da živiš po pravilima starog sistema gdje žena trpi i sluša šta muškarac kaže.⬇️"
1475182793298784261,"Dokle  god budu cijene psihologa i njihovih seansi bile kao 2 kredita zene će da krive same sebe radi manijaka. Zao mi je sto nam je psiholog nedostupan zbog loseg imovinskog stanja. Ne svima ali većinom pa uključujući i meni.
Još uvijek krivim sebe i zato #NisamPrijavila"
1475182675807940608,"@[user] #NisamPrijavila jer mi je majka manipulativni psihopata koja se dopisivala sa mojim tadasnjim deckom (u moje ime) koji je pretio da ce se ubiti pistoljem, a zatim da ce se zakucati u zid motorom koji je vozio, ako raskinemo. 👇"
1475182264904556546,#nisamprijavila silovan sam kao dječak od starije osobe i bio sam sav u traumi i bespomoćnosti. I šta sad? Koja je poenta ovoga? Skupljate za tužbe? Pustite me.🙂
1475182244411101193,"#NisamPrijavila ali sam ga izmlatila pa je manijak prijavio mene na kvarno.
Na moju sreću, policija je bila na mojoj strani pa je popušio😉"
1475182236932706312,"Ja sam danas krenula da kucam svoju #NisamPrijavila priču, i obrisala, što zbog uznemirenosti, što zbog stida, što zbog toga što mi nisu verovali ni prijatelji ni institucije, jer ja jesam prijavljivala, ali su mi valjda blagonaklono rekli da ne prijavljujem jer ću imati problem"
1475182196088619008,Doslovno mi je pozlilo dok citam #NisamPrijavila
1475182046511259657,"Posebno su žene danas glasne povodom #nisamprijavila pokreta. Super, zaista. Ali nemojte da zaboravite taj osjećaj gađenja prema nasilnicima onda kada krenete da vrijeđate jedna drugu na internetu, zbog izgleda, odjeće, zanimanja, ili nekog tamo momka koji je u inboxu svakoj."
1475181795842924548,"Datareportal: Srbija je u januaru 2021. imala 6,89M korisnika interneta, 4,6M korisnika društvenih mreža. Nepunih 300K na TW. Procenjuje se da su oko 28% žene. 
Ako ste frapirani brojem #NisamPrijavila tvitova, samo zamislite koliko još ima žena koje svoje traume nisu podelile."
1475181699927617543,"#NisamPrijavila Само да кажем да ме је срамота као мушкарца кад видим како извиру исповести злостављаних жена 😔. Подбацили смо као људи, комшије, другари, подбацили смо као друштво јер нисмо препознали."
1475181560165023744,"Šutjela sam i to je bila moja najveća greška jer sam se osjećala kao da sam nečim zaslužila to. Zaista nisam željela intimne stvari da iznosim, ne želite to da podijelite, ali jednostavno sam prelomila, podijelila i to je bilo vraćanje moći meni."" #NisamPrijavila"
1475181461221384192,"#nisamprijavila mnogo toga, previše. Zašto? Jer je teško suočiti se sa tim."
1475181080043044865,"#NisamPrijavila izvolite MUP R. Srbije imate posla ispod haštaga za 5 godina. ""Za našu decu"""
1475181073386590210,"#NisamPrijavila jer me je bilo sramota i sada me je sramota što me je bilo sramota. Mučno mi je da čitam sve ovo, kao da prolazim sve ponovo. Svaka čast onima koje govore, znam kolika hrabrost treba za to. Sve su to mali koraci ka jednoj velikoj slobodi da se kaže."
1475180679445061636,"#NisamPrijavila ni baba, ni majka.. pa ni ja. Ali sam uvek znala gde udaram."
1475180551254462465,ja se samo nadam da sve osobe koje nisu u stanju da ispricaju svoju pricu u vezi #NisamPrijavila svjesne da je svakako njihova prica validna i vazna iako jos nije ispricana. saljem vam svu ljubav ovog svijeta i tu cemo biti da vas saslusamo kad god budete spremni! 💛💛💛
1475180162870394889,"@[user] Divno je da raširite priču, ali uvek moramo da imamo u glavi da možemo još nešto da uradimo. Super je da prva aktivacija počne na internetu ali mora da se završi na ulici, menjanjem sistema. #NisamPrijavila #slušajKUPEK"
1475180108021485568,"#NisamPrijavila jer mi je mama rekla da nema novca da se odvojimo od nasilnog oca, jer je rekla da će moja baka i moj deka biti razočarani i tužni čak i ako su znali za sve, jer sam bila uplašena, jer sam bila još ""dete koje ništa ne zna""..."
1475179982850772999,"@[user] Ljudima kao što si ti prilika za prosvetljenje je oduzeta odavno, ali evo mi opet pokušavamo sa #nisamprijavila. Pa malo po malo skontaces poentu."
1475179779875868676,"#NisamPrijavila imala sam sedam godina. Ipak, rekla sam tati da je uzeo moju loptu, bacio je u žbunje daleko od parka, ja otišla po loptu, a on za mnom... Tata je besan izašao napolje, a pomenuto zlo nikad više nisam videla... nešto mu se desilo.. a ja potisnula.. sve do sad."
1475179686128979983,"@[user] Da, ovo je zaista strasno! Sramota me moga spola! #NisamPrijavila"
1475179577936732162,"#NisamPrijavila kada je najbolja drugarica došla na par dana kod mene, da njeni ne bi videli potpuno plavo oko koje joj je napravio bivši.
Nisam, jer sam poštovala njenu želju da to što pre zaboravi 😥❤"
1475179549931540490,"sledila sam se čitajući sve priče #NisamPrijavila ,velika podrška za sve devojke i žene,niste same❤️"
1475179524082089987,"… Moj šok da se to desilo… Pri tom, alo, imala sam 15 god i da nisam bila seksualno aktivna…Taj osećaj stida i razočarenja. #NisamPrijavila i plakala sam do jutra sedeći ispred vrata sobe. Nisam smela bratu da kažem. Nikome nisam smela da kažem."
1475179351314694144,"#nisamprijavila jer nije bio niko tu za mene. bila sam dete, 10 god. Roditelji odsutni i u svojim problemima, u skoli su me kritikovali zbog promene ponasanja i ocena,postala sam najpre agresivna posle depresivna. Pratila sam ga, stariji komsija, znala sam da nisam jedina."
1475179283052171265,"Gledam kako se saosecate sa #NisamPrijavila #NisamPrijavio tvitovima.
Dajem 48 sati, a i to vam je mnogo, da ce se sve vratiti na staro i da ce vas sve boleti kurac kao sto je bilo i sa Kikom."
1475179224772358145,"Društvo koje negira Genocid,zločine protiv čovječnosti,krije zločince i silovatelje, opravdava  zločin, ono potiče agresiju i traume. A one uništavaju društvo, degradiraju individualna prava i ubijaju dostojanstvo. Duboka sućut i podrška žrtvama.Istina je lek. #NisamPrijavila"
1475179097542303750,"@[user] I da voleo bi da je svaka zena ""jadna"" kao sto je moja pored mene, onda ne bi bilo ovog #nisamprijavila👏👏👏👏"
1475179051539210250,"Ja #NisamPrijavila jer nisam znala što bih točno prijavila jer me samo dirao u prepunom tramvaju, nisam bila sigurna kako bi ga ulovili, a grupa cura s kojima sam bila se na sve to nasmijala i rekla, ah neki creepy jadnik, šta se živciraš, zaboravi."
1475179009910747136,"Pročitao 20-ak priča #NisamPrijavila i došao do jednostavnog zaključka živimo u društvu jebenih manijaka. Komšije i rođaci pedofili, muževi i momci posesivni ludaci, gomila uticajnih i uglađenih muškaraca su zapravo teško dno."
1475178956701810696,♥️ i podrška za sve #NisamPrijavila
1475178830658744322,"Boze mili, radio ceo dan, ali sam uspeo da ispratim malo #nisamprijavila jezivo kroz sta ljudi prolaze i kakve stvari vuku sa sobom a da niko ne zna."
1475178795770523650,"Za Svaki #NisamPrijavila tvit , za svaku žensku suzu, za svaku masnicu, uvredu, psovku ženi, majci ili sestri 😥💔"
1475178579013087239,"Čitajući strahote #NisamPrijavila mislim da ne postoji žena koja nije doživjela neki makar pokušaj zlostavljanja. 
Pitam se što je sa ženama koje na lajni pišu i osuđuju žrtve, otvoreno se stavljajući na stranu nasilnika. U kom su one filmu??"
1475178448150835207,"Moja mama bi rekla #NisamPrijavila jer kad sam jednom pozvala policiju pitali je l' neko mrtav, pa pošto niko nije bio mrtav za njih je tu bio kraj priče.
A moj red da (ne) prijavim je došao sa 13 godina kad još nisam znala da treba prijaviti ako te ujak pipa i traži od tebe isto"
1475178411006038021,"Niko i nijedna nije napisala da su svi muškarci isti. Samo ste se neki prepoznali i uvredili. Ali, niste bitni, bitne su one koje su hrabro podelile svoje priče, traume i ožiljke. #Nisamprijavila"
1475178200917581826,"Придружићу се #NisamPrijavila тако што ћу рећи да сам двјема другарицама отварала очи какви су им партнери и упозоравала их на све могуће исходе и будуће ситуације. Све по цијену да се пријатељство и заврши и да будем најгора на свијету (што се са једном и десило), али нема везе."
1475178195053907971,Najstrašnija stvar vezana za  #Nisamprijavila razna zlostavljanja od najranijeg detinjstva je to što imam devojčicu sad i strahujem svaki dan da neću uspeti da je zaštitim od istih stvari koje su se dešavale meni. Svakodnevni strah da će ćutati da bi zaštitila/poštedela mene.
1475178100216455178,"Jako me je potreslo sve ovo sto sam pročitao u #NisamPrijavila 
Divim se hrabrim ljudima!❤️❤️❤️"
1475177811996467208,Priče iz #NisamPrijavila kao šamar za cijelu ovu godinu i kao opomena za ubuduće
1475177737270747136,"#NisamPrijavila jer je na moj pokušaj traženja zaštite u zatvorenom poslovnom okruženju odgovor profesora &gt;koji me je tu doveo&lt; bio “koleginice, možete ili da ostanete ovde ili da odete”."
1475177616655228935,Najgori izgovor za nasilničko ponašanje koji sam čula bio je da “nije on nasilnik nego samo stara škola”. Pravdači nasilnika su učesnici u nasilju i tu dalje rasprave nema! #NisamPrijavila
1475177592479260677,Nisam siguran šta je jezivije: broj #NisamPrijavila tvitova ili prosečan broj morona u komentarima...
1475177585197957124,"#NisamPrijavila U trećoj godini srednje se smuvam sa nekom vlajnom i ona me izujedala ko ker-da bi me ostavila devojka i da sa njom uđem u vezu.
međutim, devojka mi bila prekomoravka i nije me ostavila al mi udarila šamar. pa se svi smejali.
ne mogu to više da čuvam u sebi, šmrc."
1475177584283557897,i traume nije svestan štete koja mu je napravljena. Posledice su višestruke. Ubediću ćerke da uvek uvek imaju podršku. Meni to niko nije rekao. Ovo je prvi put da uopšte govorim o tome. #nisamprijavila jer mi je bilo neprijatno i mislila sam da ću zaboraviti. Nikad se ne zaboravi
1475177513026527233,"Koja izbaci #Nisamprijavila jer nisam drukara, zenim je odma"
1475177388401217541,"naravno da se desilo na jebenom pustom poligonu) završio u zatvoru zbog povredjenog “očinskog ponosa”, jer se busa kako bi “odrobijao svakog ko me pipne”, a znam da je za to sposoban

i na kraju, ironično, #nisamprijavila očeve šamare, jer mi ga je bilo žao dok je cmizdrio posle."
1475177386698330112,"mu je mama direktor srednje u koju sva nastavnička deca žele da idu, pa su njihove učenice kolateralna šteta

i #nisamprijavila očevog druga koji mi je bio instruktor vožnje, jer  bi otac sebe krivio što me je kod njega doveo, a onda “zbog pipanja za koje nemam dokaz” (jer ➕"
1475177384248852489,"zajednički odmor.

#nisamprijavila 2. slučaj, jer jesam prijavila, u ime svih devojaka koje su sa likom imale problem, na šta je usledio razgovor:
-pa kad nose helanke
-razredna, jel ja nosim helanke?
-*muk 
a onda: “ti si pametna devojka i znaš da za njega pravila ne važe” jer➕"
1475177382302601218,"zlostavljanje, on je nas zlostavljao?!”, “aha.” momenat i shvatile da i stariji maloletnici mogu biti pedof!li. i jer me moji i danas pitaju što izbegavam da posećujem tu porodicu kad su nas “toliko zadužili”.i #nisamprijavila jer dok ovo kucam moja majka s njegovom ugovara ➕"
1475177379853123586,"jedan #nisamprijavila thread da podvučrm crtu pred novu godinu

-nisam, jer iako sam ko klinka prošla obuku da vršnjacima pomognem da prepoznaju seksualno zlostavljanje, sama nisam skapirala šta se meni i drugoj njegovoj žrtvi desilo dok jedan dan nismo imale “čekaj, ako je ovo➕"
1475177138630369288,ako je SVE ovo istina sto pisu zene/djevojke na #nisamprijavila onda sam ubijedjen da zivimo u paklu
1475176680155189264,"#NisamPrijavila jer sam bila dete, mislila da sam ja kriva. Kada sam rekla nekome, nisu verovali jer su pedofili “uvek negde tamo”, a ne u našem mestu/ulici/domu."
1475176564635705351,"Srazmere #NisamPrijavila su nešto najstrašnije i najtužnije. Sve što pokušam da napišem - obrišem. Prevrtanje želuca, tuga i bes. Nemam ništa bolje da kažem. Osim podrške koja ne znači mnogo kad dolazi od nepoznatih ljudi sa interneta a ne od vaše okoline."
1475176555890581510,"Dugo razmisljam da li prilici da se kao muskarac prikljucim danasnjem #NisamPrijavila momentu. Ali ako su sve ove dame skupile hrabrost mogu i ja.
Imao sam 6 godina i bio silovan od strane rodjenog dede. Danas sa 37 god i mnogo psihoterapije i dalje ne mogu da kazem da sam ok."
1475176342488551430,#nisamprijavila jer sam bila okruzena parolom “posle jebanja nema kajanja”
1475176228965474308,Ja i dalje ne mogu da poverujem koliko nas je 😥😥 #NisamPrijavila
1475176184824664067,"evo još jedan, #nisamprijavila jer me je bilo strah šta bi mogao da mi uradi nožem koji je držao u ruci dok mi se unosio u facu."
1475176092835225604,"Moram da se zapitam, ne vredi: ako si žensko i napadaš one koje su skupile hrabrost da opišu kroz #NisamPrijavila delić onoga kroz šta su prošle i prolaze - da li je to stokoholmski sindrom? Jedino to mi pada na pamet kao donekle razumno objašnjenje te pojave..."
1475175982176870400,Nikad ništa #nisamprijavila jer sam mislila da sam ja napravila grešku što sam dopustila da se nađem u takvoj situaciji u kojoj ne mogu da se odbranim. Da sam nesvesno isprovocirala napadača. Tada nisam znala da je NE-NE.Svako ko kaže da tako nešto može da preživi bez posledica👇
1475175514994315265,"Dobro i to #NisamPrijavila, odrasle ste osobe, sta cemo sa nasiljem u skolama gde i nakon sto deca skupe hrabrost i prijave nasilje, niko nista ne preduzima. Pedagozi, direktori, psiholozi, ministartsvo? Gde je Aleksin zakon?!"
1475175262195265550,"#NisamPrijavila  jer nisam imala kud sa malom decom i malom platom...
A pre toga jer sam bila trudna, brat mi se tek razveo pa da ne opterecujem moje jos i svojim problemima...jer mi je pretio da necu dobiti decu i da ce me ubiti budem li otisla..kada sam zvala njegovog brata"
1475175258412003335,"Nemam pricu za #nisamprijavila ali saosecam sa svim zenama  koje su prosle kroz zlostavljanje. 
Podrska i ljubav za vas🍀"
1475175253693415432,Kako sistemski riješiti #nisamprijavila problem? Mislim da nije adekvatno riješen ni u mnogo razvijenijim društvima nego što su balkanska.
1475175167395602432,"Подршка свим сестрама #nisamprijavila само напред, без страха. Доста је гурања главе у песак и ""срамоте""

❤️❤️❤️"
1475174904408510480,"#nisamprijavila
Zalažem se za zakon kao u Rusiju, ubij govno i ništa ne odgovaraš."
1475174901656993809,"nekako svi podrazumevaju da, kada pričamo o nasilju nad ženama i nasilju uopšte, mislimo na fizičko nasilje
#nisamprijavila"
1475174889904648192,"#NisamPrijavila jer eno ga u basti, djubri mi paradajz"
1475174876126367745,"Nisam ušao u #NisamPrijavila niti u #NisamPrijavio nego samo čitam tvitove koje su pisali, i ono što ritvituju, ljudi koje pratim. Toliko sam pogođen kroz šta ste sve prošli kao i u kojim periodima života da sabirem misli i želje koje bih vam uputio u vidu podrške već par sati."
1475174711869026309,"Mozda bas vasa kcerka bude slusala vase svakodnevne ""bezazlene"" komentare, i od straha da cete je osuditi vam nikad ne kaze da je zlostavljana, maltretirana, silovana? 
Uz #NisamPrijavila imate dovoljno materijala za razmisljanje. Budite zahvalni na hrabrosti ovih zena."
1475174625520852994,"Žene koje nemate šta da prijavite, ipak podržite #nisamprijavila jer ako nisi ti doživela otkud znaš da nije tvoja mama, baba, sestra, kuma, ćerka. Otkud znaš da neće? 
A ove koje lajkaju morone, nećete se udati jadne ako ih podržavate. Naučite se na bolje."
1475174419979018246,"Ja nikad neću skupiti hrabrost da detaljno napišem #NisamPrijavila tvit, a svima vama koji jeste, svaka čast."
1475174304975306769,"Dakle da vidimo šta smo danas naučili?

Nikada i nikada ne terati ženu da prijavi nasilje, već je tapšati po ramenu i govoriti joj da je JAKA ŽENA.
 
#NisamPrijavila"
1475174242971000835,#NisamPrijavila jer sam imala 19 i on je bio obiteljski prijatelj i bojala sam se da mi nece tata na robiju jer bi ga sigurno propucao
1475174223484182528,Vas i tema kao sto je #nisamprijavila posvadja?! Da li ste normalni?!
1475173824979210241,"Čoveku koji jedino poseduje čekić sve liči na ekser. Često se tako i nasilje nad ženama analizira.

A odgovor je višeslojan:

Niz

1. kulturološki: #nisamprijavila daje uvid u indoktrinaciju žena da ćute i trpe

2. neposredno okruženje: kao posledica 1. ili iz drugih razloga…"
1475173348858642433,Ja cu o svom #Nisamprijavila  pricati za par godina na sudu kad i sama zavrsim fakultet i postanem advokat
1475173324552560643,brate sto te toliko cima sta zene pisu na tagu #nisamprijavila sto uopste brate citas to ako smatras da izmisljaju idi odigraj neki tiket izudaraj aparat kad vec ne mozes da im pomognes znaci cuti kenjaj kockaj se
1475173230239526923,"#nisamprijavila i ne mogu još uvek. Nije bilo jednom.  Drugarica, sada kuma i ja uspele smo da pobegnemo iz auta iako joj je on držao nož ispod grla. Rekla sam da je pusti da ću prvo ja. Ona se zaledila. Kad ju je pustio i krenuo napolje zgrabila sam je izbezumljenu.Pobegle smo👇"
1475173105354133506,"Moja drugarica je bila silovana dok je bila bolesna i pod temperaturom, a njena drugarica se naljutila na nju jer se njoj svidjao taj silovatelj. Ona je jedna od #NisamPrijavila, niko joj ne bi vjerovao zbog njene “reputacije”, a tu drugaricu je kasnije ubio njen tadasnji decko"
1475173099326914570,"Imali smo #metoo. Onda je Jelena Veljača pomagala žrtvama u regiji svojim aktivizmom. Pa je Nana Nadarević kroz svoje djelovanje davala nadu svima da će ih neko čuti. Pa je nastalo i #nisiSama, kasnije  #nisamTražila, a ovih dana i #nisamPrijavila.

Iza par tagova hiljade žena."
1475173093110796289,#NisamPrijavila is #yugosplaining of the year!
1475173058533109760,"Još o #nisamPrijavila : frendica mi se povjerila da ju dodiruje profesor na Filozofskom fakultetu u Splitu. Slao joj je i lascivne poruke. Nije nikad prijavila ni dekanu ni policiji jer se bojala da tako neće nikad diplomirat. Realno, tako bi i bilo jer smo 💩 od sustava"
1475173034818420747,"To što ti nijesi imao slična iskustva, ne znači da su priče iz #NisamPrijavila lažne. Budi srećan što nijesi i pruži podršku ovima što jesu"
1475172775459438598,Uđete u #NisamPrijavila i bude vam jasno u kakvom mi paklu od svijeta živimo
1475172651983413250,"#NisamPrijavila jer me je bivisi decko ubedio da sam to zelela iako sam placuci pokusala da ga skinem sa sebe, dok u jednom trenutku nisam odustala i ubedila sebe da sam to zelela. Najgore od svega, nisam prva devojka kojoj je slicno napravio."
1475172626788237316,"#NisamPrijavila jer je naišla policija i videla kako me pijan na sred ulice šutnuo u stomak, ja ovako sitna pala metar dalje. Samo iz razloga što sam rekla da je pijan i da treba da ide kući. Odveden na trežnjenje 12h. Ubrzo smo raskinuli.
Ona vaćarenja po osnovnoj školi ⬇️"
1475172397473013760,upravo citam #NisamPrijavila i ne mogu da vjerujem kroz sta zene prolaze divim se svakoj ikad❤️
1475172346700963843,"Koliko god sam preneražen količinom nasilja i ozlojeđen odnosom društva prema žrtvama #NisamPrijavila, javlja mi se nada da zajedničkom snagom možemo menjati, lečiti i unapređivati celo društvo... Beskrajna podrška svim žrtvama... Kreirajmo društvo BEZ STRAHA..."
1475172336580108296,"Dok čitam sve ove  #NisamPrijavila priče, prisećam se prošlosti, za koju mi je trebalo dosta vremena da je potisnem negde, saosećam se sa svim devojkama/ženama, ali isto tako i muškarcima koji prolaze kroz bilo kakvo nasilje, bilo to fizičko ili psihičko isto je!❤️"
1475172054810955777,za #nisamprijavila ostajem opet bez reci
1475172035571691526,"#NisamPrijavila jer sam na kraju samo htela da pobegnem i zaboravim 

Jer sam ponašanje i postupke pravdala  kompleksima pa sam čak osećala i sažaljenje i pokušavala da pomognem

Jer sam se plašila šta bi moj tata uradio da sazna 

Jer sam tada postala osoba koju ne poznajem"
1475171948904828933,"znate, kad kažete da nije dovoljan hešteg #NisamPrijavila, kad kažete da je ovo samo tviter te da se ne važi, kad kažete da o tome treba javno da govorimo, 
to je samo uvijeno i upakovano ""zašto nije prijavila"".

nemojte to raditi."
1475171695619186690,"Citajte danas #nisamprijavila❗ Mozda nesto naucimo, mozda nekome pomognemo, a mozda nekog i spasimo. Koliko rana imaju ljudi oko nas... Duznost nam je pomoci im da ih zalijece, a ne da im solimo rane! Toliko mozemo i moramo!"
1475171646176645124,@[user] #Nisamprijavila jer je on Luka Scekic
1475171581748035591,#nisamprijavila jer je praktično bio član porodice a ja imala 5-6-7-8 godina.
1475171474403172352,"#nisamprijavila јер и даље не знам где је то илегално да слажеш жену да сте у стану твоје сестре а да заправо немаш сестру него вишегодишњу девојку, не знам где је илегално да другарима препричаваш шта се дешавало међу вама па да они шаљу поруке са захтевима да и њима то тако"
1475171381390323717,"A vi žene koje ste pisale u #NisamPrijavila VI STE NAŠA SVETLOST I NAŠA NADA. DA, BIĆE NAM BOLJE, ZBOG VAS."
1475171276251611141,"čitam #nisamprijavila i na pola čitanja me lupi šamar.
na svaku žrtvu ide jedan koji je to napravio. i sad hoda među nama."
1475171230588313612,#NisamPrijavila pedofila koji se trljao  o mene u prepunom busu. Prvi put sam imala 10 godina drugi put 15. Oba puta sam bila paralisana od straha I sramote da potrazim pomoc starijih putnika. Oba puta sam izasla iz busa I nastavila par km peske do skole.
1475171159264137221,"#NisamPrijavila je tek vrh brega. Vreme je da taj breg vidimo i da se u njemu i ogledamo. Nadam se i promenimo, pa da sutra bude bolje nego juče"
1475171075843575814,Imala sam i ja #nisamprijavila iskustvo jedno…ali sam bila u situaciji da mogu da mu se useru u zivot i da ga mama zaliva kao biljku mesecima…i bilo mi je zao…samo sam jednostavno zaboravila…a inace mi je bio najbolji drug…da…preko deset godina… nikad ga vise nisam videla
1475170916313227271,"Bože koliko sam besna dok čitam #NisamPrijavila rukama svojim bih poubijala sve te nasilnike bolesne, to nisu normalni ljudi niti normalni seksualni nagoni, to je želja za dominacijom nad i poniženjem druge osobe"
1475170574636883981,"Sto se tice #NisamPrijavila, mogu samo da se zahvalim Bogu sto se nikad nisam nasla u takvoj situaciji, neizmjerna podrska i ljubav za sve koji su prosli kroz taj pako"
1475170441685880837,"#Nisamprijavila je najtužniji, najhrabriji i najvažniji hashtag ove godine na izmaku, jer svaka priča iza njega svjedoči u kakvom poremećenom svijetu živimo, koliko bola se krije iza nekih osmijeha i koliko jeze iza sebe kriju mnogi zidovi."
1475170417165930499,"To su ti neki ljudi, koji znaju kako da poštuju druge. Pacifisti.
Dosta ljudi govori da je prije bilo ""normalno"" da se supruga udari! Nije tako! Nikad nije! Evo lekcije vama, kojima su posvećene #NisamPrijavila priče! Učite!"
1475170141272948741,"#nisamprijavila Bio je i jedan tragikomični slučaj, mada to tada nije delovalo bezazleno. Još dok smo išle u gimnaziju, sedele smo drugarica i ja uveče u parku i nismo ni primetile da ljudi polako odlaze. Desilo se da su baš u trenutku kad mi je ona bezveze prešla rukom preko"
1475169837873774596,"#nisamprijavila jer me je pitao da li bilo neumesne da je to rekao neki za kog sam bila zainteresovana
#nisamprijavila jer smo se ranije spandjavali ali sam mu tad rekla ne tri puta za jedno vece"
1475169829808230407,ja se stvarno divim svim ženama što su tvitovale #NisamPrijavila znači naklon do poda
1475169795121291266,"#nisamprijavila nestvarno koliko  tvitova je danas objavljeno, nemam snage da sve pročitam, ovo je nažalost naša realnost i mora se ozbiljno posvetiti ovakvim stvarima i pokušati stati na kraj psihopatama."
1475169698325090304,"Па #nisamprijavila, јер није било силовање, али је било узнемиравање, пипкање, штипкање и ухођење од стране пацијента на радном месту. Па кад сам и покушала да се кроз сузе обратим старијем колеги добила сам коментар ""па вероватно ти се свидело кад траје данима"
1475169630637498373,"#nisamprijavila policiji ali su i moji i njegovi roditelji znali šta se dogodilo. Otišla u dom zdravlja da evidentiraju povrede. Niko mi nije rekao da treba prijaviti policiji. Njegova majka se pobrinula da taj brak ne potraje. Da mi je učinila uslugu, tek sam kasnije osvestila."
